#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
GA02   P      2  0.10000 0.25000    2.610 2018-12-08T19:24:00.680000Z    5.40  13.5 KP201812081923        -21.3953  64.0477  -21.3695  64.0948
UR20   P      2  0.10000 0.25000    2.820 2018-12-08T19:24:00.890000Z    5.61 128.6 KP201812081923        -21.3953  64.0477  -21.3057  64.0163
OL26   P      2  0.10000 0.25000    3.060 2018-12-08T19:24:01.130000Z    7.05  76.0 KP201812081923        -21.3953  64.0477  -21.2551  64.0629
LA08   P      3  0.20000 0.12500    3.070 2018-12-08T19:24:01.140000Z    6.48 222.2 KP201812081923        -21.3953  64.0477  -21.4842  64.0046
ME05   P      2  0.10000 0.25000    3.190 2018-12-08T19:24:01.260000Z    7.04 190.5 KP201812081923        -21.3953  64.0477  -21.4216  63.9856
KOLD   P      2  0.10000 0.25000    3.310 2018-12-08T19:24:01.380000Z    7.74  52.2 KP201812081923        -21.3953  64.0477  -21.2700  64.0902
SKEG   P      2  0.10000 0.25000    3.560 2018-12-08T19:24:01.630000Z    8.20  35.0 KP201812081923        -21.3953  64.0477  -21.2988  64.1079
FA44   P      2  0.10000 0.25000    3.500 2018-12-08T19:24:01.570000Z    8.55  45.5 KP201812081923        -21.3953  64.0477  -21.2701  64.1014
SAN_   P      3  0.20000 0.12500    3.680 2018-12-08T19:24:01.750000Z    8.59 276.3 KP201812081923        -21.3953  64.0477  -21.5701  64.0560
NESJ   P      4  0.40000 0.06250    4.410 2018-12-08T19:24:02.480000Z   10.87  45.9 KP201812081923        -21.3953  64.0477  -21.2351  64.1155
GRAF   P      3  0.20000 0.12500    4.400 2018-12-08T19:24:02.470000Z   11.13  35.8 KP201812081923        -21.3953  64.0477  -21.2617  64.1286
KA01   P      3  0.20000 0.12500    4.580 2018-12-08T19:24:02.650000Z   11.71 184.4 KP201812081923        -21.3953  64.0477  -21.4136  63.9430
OL42   P      3  0.20000 0.12500    5.320 2018-12-08T19:24:03.390000Z   14.60  58.2 KP201812081923        -21.3953  64.0477  -21.1406  64.1164
LH40   P      3  0.20000 0.12500    5.890 2018-12-08T19:24:03.960000Z   17.13  98.7 KP201812081923        -21.3953  64.0477  -21.0489  64.0241
HEI_   P      4  0.40000 0.06250    6.610 2018-12-08T19:24:04.680000Z   18.65  24.5 KP201812081923        -21.3953  64.0477  -21.2360  64.1998
SOL_   P      3  0.20000 0.12500    8.320 2018-12-08T19:24:06.390000Z   25.77 120.7 KP201812081923        -21.3953  64.0477  -20.9436  63.9290
HUML   P      1  0.05000 0.50000    1.390 2018-12-08T19:30:40.250000Z    0.34 337.9 KP201812081930        -21.3945  64.0485  -21.3971  64.0513
TH07   P      1  0.05000 0.50000    1.690 2018-12-08T19:30:40.550000Z    1.82  13.0 KP201812081930        -21.3945  64.0485  -21.3861  64.0644
TH21   P      2  0.10000 0.25000    1.810 2018-12-08T19:30:40.670000Z    1.51 132.8 KP201812081930        -21.3945  64.0485  -21.3718  64.0393
JA25   P      2  0.10000 0.25000    1.880 2018-12-08T19:30:40.740000Z    2.66 109.8 KP201812081930        -21.3945  64.0485  -21.3433  64.0404
SVIN   P      1  0.05000 0.50000    1.900 2018-12-08T19:30:40.760000Z    2.84 287.6 KP201812081930        -21.3945  64.0485  -21.4500  64.0562
RE09   P      2  0.10000 0.25000    2.020 2018-12-08T19:30:40.880000Z    2.82 160.2 KP201812081930        -21.3945  64.0485  -21.3750  64.0247
EDA_   P      2  0.10000 0.25000    2.140 2018-12-08T19:30:41.000000Z    3.81   4.0 KP201812081930        -21.3945  64.0485  -21.3891  64.0826
OH23   P      3  0.20000 0.12500    2.140 2018-12-08T19:30:41.000000Z    3.37 138.0 KP201812081930        -21.3945  64.0485  -21.3483  64.0260
INNS   P      2  0.10000 0.25000    2.230 2018-12-08T19:30:41.090000Z    4.04  55.8 KP201812081930        -21.3945  64.0485  -21.3260  64.0689
GR43   P      2  0.10000 0.25000    2.210 2018-12-08T19:30:41.070000Z    4.05 196.6 KP201812081930        -21.3945  64.0485  -21.4182  64.0137
VA41   P      1  0.05000 0.50000    2.510 2018-12-08T19:30:41.370000Z    4.98 313.5 KP201812081930        -21.3945  64.0485  -21.4685  64.0792
LA24   P      3  0.20000 0.12500    2.360 2018-12-08T19:30:41.220000Z    4.47 174.3 KP201812081930        -21.3945  64.0485  -21.3854  64.0086
LSKA   P      1  0.05000 0.50000    2.480 2018-12-08T19:30:41.340000Z    4.91 109.3 KP201812081930        -21.3945  64.0485  -21.2996  64.0339
GA02   P      2  0.10000 0.25000    2.580 2018-12-08T19:30:41.440000Z    5.30  13.3 KP201812081930        -21.3945  64.0485  -21.3695  64.0948
UR20   P      3  0.20000 0.12500    2.830 2018-12-08T19:30:41.690000Z    5.63 129.6 KP201812081930        -21.3945  64.0485  -21.3057  64.0163
OL26   P      3  0.20000 0.12500    2.970 2018-12-08T19:30:41.830000Z    6.99  76.7 KP201812081930        -21.3945  64.0485  -21.2551  64.0629
LA08   P      3  0.20000 0.12500    3.110 2018-12-08T19:30:41.970000Z    6.57 221.9 KP201812081930        -21.3945  64.0485  -21.4842  64.0046
KOLD   P      2  0.10000 0.25000    3.250 2018-12-08T19:30:42.110000Z    7.65  52.5 KP201812081930        -21.3945  64.0485  -21.2700  64.0902
ME05   P      2  0.10000 0.25000    3.170 2018-12-08T19:30:42.030000Z    7.14 190.7 KP201812081930        -21.3945  64.0485  -21.4216  63.9856
SKEG   P      2  0.10000 0.25000    3.560 2018-12-08T19:30:42.420000Z    8.10  35.1 KP201812081930        -21.3945  64.0485  -21.2988  64.1079
FA44   P      2  0.10000 0.25000    3.460 2018-12-08T19:30:42.320000Z    8.46  45.8 KP201812081930        -21.3945  64.0485  -21.2701  64.1014
SAN_   P      2  0.10000 0.25000    3.710 2018-12-08T19:30:42.570000Z    8.62 275.6 KP201812081930        -21.3945  64.0485  -21.5701  64.0560
TH04   P      3  0.20000 0.12500    4.070 2018-12-08T19:30:42.930000Z    9.93 133.6 KP201812081930        -21.3945  64.0485  -21.2477  63.9870
NESJ   P      2  0.10000 0.25000    4.450 2018-12-08T19:30:43.310000Z   10.78  46.1 KP201812081930        -21.3945  64.0485  -21.2351  64.1155
GRAF   P      2  0.10000 0.25000    4.430 2018-12-08T19:30:43.290000Z   11.03  35.9 KP201812081930        -21.3945  64.0485  -21.2617  64.1286
KA01   P      1  0.05000 0.50000    4.660 2018-12-08T19:30:43.520000Z   11.80 184.6 KP201812081930        -21.3945  64.0485  -21.4136  63.9430
OL42   P      1  0.05000 0.50000    5.300 2018-12-08T19:30:44.160000Z   14.52  58.5 KP201812081930        -21.3945  64.0485  -21.1406  64.1164
LH40   P      4  0.40000 0.06250    5.830 2018-12-08T19:30:44.690000Z   17.11  99.0 KP201812081930        -21.3945  64.0485  -21.0489  64.0241
HEI_   P      3  0.20000 0.12500    6.510 2018-12-08T19:30:45.370000Z   18.55  24.5 KP201812081930        -21.3945  64.0485  -21.2360  64.1998
KAS_   P      3  0.20000 0.12500    8.020 2018-12-08T19:30:46.880000Z   22.54 262.9 KP201812081930        -21.3945  64.0485  -21.8520  64.0229
SOL_   P      3  0.20000 0.12500    8.320 2018-12-08T19:30:47.180000Z   25.78 120.9 KP201812081930        -21.3945  64.0485  -20.9436  63.9290
HUML   P      1  0.05000 0.50000    1.430 2018-12-08T19:32:43.670000Z    0.43 352.8 KP201812081932        -21.3960  64.0475  -21.3971  64.0513
TH07   P      3  0.20000 0.12500    1.690 2018-12-08T19:32:43.930000Z    1.95  14.4 KP201812081932        -21.3960  64.0475  -21.3861  64.0644
TH21   P      1  0.05000 0.50000    1.790 2018-12-08T19:32:44.030000Z    1.49 127.7 KP201812081932        -21.3960  64.0475  -21.3718  64.0393
JA25   P      1  0.05000 0.50000    1.920 2018-12-08T19:32:44.160000Z    2.69 107.1 KP201812081932        -21.3960  64.0475  -21.3433  64.0404
SVIN   P      1  0.05000 0.50000    1.910 2018-12-08T19:32:44.150000Z    2.81 290.2 KP201812081932        -21.3960  64.0475  -21.4500  64.0562
RE09   P      2  0.10000 0.25000    1.980 2018-12-08T19:32:44.220000Z    2.74 158.0 KP201812081932        -21.3960  64.0475  -21.3750  64.0247
OH23   P      3  0.20000 0.12500    2.130 2018-12-08T19:32:44.370000Z    3.34 135.8 KP201812081932        -21.3960  64.0475  -21.3483  64.0260
EDA_   P      3  0.20000 0.12500    2.200 2018-12-08T19:32:44.440000Z    3.93   4.9 KP201812081932        -21.3960  64.0475  -21.3891  64.0826
INNS   P      4  0.40000 0.06250    2.250 2018-12-08T19:32:44.490000Z    4.17  55.1 KP201812081932        -21.3960  64.0475  -21.3260  64.0689
GR43   P      1  0.05000 0.50000    2.210 2018-12-08T19:32:44.450000Z    3.92 196.1 KP201812081932        -21.3960  64.0475  -21.4182  64.0137
VA41   P      3  0.20000 0.12500    2.510 2018-12-08T19:32:44.750000Z    5.00 315.0 KP201812081932        -21.3960  64.0475  -21.4685  64.0792
LSKA   P      2  0.10000 0.25000    2.490 2018-12-08T19:32:44.730000Z    4.95 107.8 KP201812081932        -21.3960  64.0475  -21.2996  64.0339
GA02   P      2  0.10000 0.25000    2.580 2018-12-08T19:32:44.820000Z    5.43  13.8 KP201812081932        -21.3960  64.0475  -21.3695  64.0948
UR20   P      2  0.10000 0.25000    2.820 2018-12-08T19:32:45.060000Z    5.62 128.2 KP201812081932        -21.3960  64.0475  -21.3057  64.0163
OL26   P      1  0.05000 0.50000    3.030 2018-12-08T19:32:45.270000Z    7.09  75.9 KP201812081932        -21.3960  64.0475  -21.2551  64.0629
LA08   P      2  0.10000 0.25000    3.090 2018-12-08T19:32:45.330000Z    6.44 222.1 KP201812081932        -21.3960  64.0475  -21.4842  64.0046
ME05   P      2  0.10000 0.25000    3.100 2018-12-08T19:32:45.340000Z    7.01 190.3 KP201812081932        -21.3960  64.0475  -21.4216  63.9856
KOLD   P      2  0.10000 0.25000    3.280 2018-12-08T19:32:45.520000Z    7.78  52.2 KP201812081932        -21.3960  64.0475  -21.2700  64.0902
SKEG   P      2  0.10000 0.25000    3.530 2018-12-08T19:32:45.770000Z    8.24  35.1 KP201812081932        -21.3960  64.0475  -21.2988  64.1079
FA44   P      2  0.10000 0.25000    3.470 2018-12-08T19:32:45.710000Z    8.59  45.6 KP201812081932        -21.3960  64.0475  -21.2701  64.1014
SAN_   P      3  0.20000 0.12500    3.630 2018-12-08T19:32:45.870000Z    8.56 276.4 KP201812081932        -21.3960  64.0475  -21.5701  64.0560
GRAF   P      1  0.05000 0.50000    4.450 2018-12-08T19:32:46.690000Z   11.16  35.9 KP201812081932        -21.3960  64.0475  -21.2617  64.1286
KA01   P      1  0.05000 0.50000    4.560 2018-12-08T19:32:46.800000Z   11.68 184.2 KP201812081932        -21.3960  64.0475  -21.4136  63.9430
BJA_   P      2  0.10000 0.25000    4.690 2018-12-08T19:32:46.930000Z   12.21 158.0 KP201812081932        -21.3960  64.0475  -21.3026  63.9459
KRO_   P      1  0.05000 0.50000    5.340 2018-12-08T19:32:47.580000Z   14.61  67.2 KP201812081932        -21.3960  64.0475  -21.1198  64.0981
OL42   P      1  0.05000 0.50000    5.350 2018-12-08T19:32:47.590000Z   14.64  58.2 KP201812081932        -21.3960  64.0475  -21.1406  64.1164
LH40   P      2  0.10000 0.25000    5.910 2018-12-08T19:32:48.150000Z   17.16  98.6 KP201812081932        -21.3960  64.0475  -21.0489  64.0241
HEI_   P      3  0.20000 0.12500    6.590 2018-12-08T19:32:48.830000Z   18.68  24.6 KP201812081932        -21.3960  64.0475  -21.2360  64.1998
KAS_   P      4  0.40000 0.06250    7.990 2018-12-08T19:32:50.230000Z   22.45 263.2 KP201812081932        -21.3960  64.0475  -21.8520  64.0229
SOL_   P      1  0.05000 0.50000    8.360 2018-12-08T19:32:50.600000Z   25.79 120.6 KP201812081932        -21.3960  64.0475  -20.9436  63.9290
OL26   P      2  0.10000 0.25000    2.540 2018-12-10T01:39:12.610000Z    4.13 267.6 KP201812100139        -21.1705  64.0645  -21.2551  64.0629
KA03   P      2  0.10000 0.25000    2.490 2018-12-10T01:39:12.560000Z    1.62   7.4 KP201812100139        -21.1705  64.0645  -21.1662  64.0789
KOLD   P      1  0.05000 0.50000    2.940 2018-12-10T01:39:13.010000Z    5.64 300.6 KP201812100139        -21.1705  64.0645  -21.2700  64.0902
FA44   P      1  0.05000 0.50000    3.070 2018-12-10T01:39:13.140000Z    6.37 310.3 KP201812100139        -21.1705  64.0645  -21.2701  64.1014
LSKA   P      1  0.05000 0.50000    3.290 2018-12-10T01:39:13.360000Z    7.17 241.6 KP201812100139        -21.1705  64.0645  -21.2996  64.0339
KRO_   P      3  0.20000 0.12500    2.820 2018-12-10T01:39:12.890000Z    4.49  33.4 KP201812100139        -21.1705  64.0645  -21.1198  64.0981
INNS   P      1  0.05000 0.50000    3.360 2018-12-10T01:39:13.430000Z    7.61 273.8 KP201812100139        -21.1705  64.0645  -21.3260  64.0689
NESJ   P      2  0.10000 0.25000    3.240 2018-12-10T01:39:13.310000Z    6.50 331.0 KP201812100139        -21.1705  64.0645  -21.2351  64.1155
SKEG   P      3  0.20000 0.12500    3.600 2018-12-10T01:39:13.670000Z    7.91 307.8 KP201812100139        -21.1705  64.0645  -21.2988  64.1079
OL42   P      3  0.20000 0.12500    3.100 2018-12-10T01:39:13.170000Z    5.97  14.1 KP201812100139        -21.1705  64.0645  -21.1406  64.1164
UR20   P      3  0.20000 0.12500    3.760 2018-12-10T01:39:13.830000Z    8.52 230.9 KP201812100139        -21.1705  64.0645  -21.3057  64.0163
JA25   P      2  0.10000 0.25000    3.720 2018-12-10T01:39:13.790000Z    8.86 252.4 KP201812100139        -21.1705  64.0645  -21.3433  64.0404
GRAF   P      1  0.05000 0.50000    3.740 2018-12-10T01:39:13.810000Z    8.42 328.1 KP201812100139        -21.1705  64.0645  -21.2617  64.1286
OH23   P      1  0.05000 0.50000    4.070 2018-12-10T01:39:14.140000Z    9.69 243.8 KP201812100139        -21.1705  64.0645  -21.3483  64.0260
GA02   P      2  0.10000 0.25000    3.950 2018-12-10T01:39:14.020000Z   10.28 289.3 KP201812100139        -21.1705  64.0645  -21.3695  64.0948
LH40   P      1  0.05000 0.50000    3.390 2018-12-10T01:39:13.460000Z    7.45 127.1 KP201812100139        -21.1705  64.0645  -21.0489  64.0241
TH07   P      3  0.20000 0.12500    4.030 2018-12-10T01:39:14.100000Z   10.53 270.0 KP201812100139        -21.1705  64.0645  -21.3861  64.0644
EDA_   P      2  0.10000 0.25000    4.110 2018-12-10T01:39:14.180000Z   10.86 280.8 KP201812100139        -21.1705  64.0645  -21.3891  64.0826
RE09   P      2  0.10000 0.25000    4.320 2018-12-10T01:39:14.390000Z   10.93 246.1 KP201812100139        -21.1705  64.0645  -21.3750  64.0247
LA24   P      2  0.10000 0.25000    4.530 2018-12-10T01:39:14.600000Z   12.21 239.4 KP201812100139        -21.1705  64.0645  -21.3854  64.0086
GR43   P      3  0.20000 0.12500    4.800 2018-12-10T01:39:14.870000Z   13.36 245.0 KP201812100139        -21.1705  64.0645  -21.4182  64.0137
VA41   P      1  0.05000 0.50000    5.230 2018-12-10T01:39:15.300000Z   14.64 276.6 KP201812100139        -21.1705  64.0645  -21.4685  64.0792
ME05   P      2  0.10000 0.25000    5.290 2018-12-10T01:39:15.360000Z   15.10 234.5 KP201812100139        -21.1705  64.0645  -21.4216  63.9856
SOL_   P      1  0.05000 0.50000    6.320 2018-12-10T01:39:16.390000Z   18.75 143.6 KP201812100139        -21.1705  64.0645  -20.9436  63.9290
TH07   P      2  0.10000 0.25000    1.360 2018-12-10T21:42:00.250000Z    0.59  31.1 KP201812102141        -21.3923  64.0599  -21.3861  64.0644
HUML   P      2  0.10000 0.25000    1.380 2018-12-10T21:42:00.270000Z    0.99 193.7 KP201812102141        -21.3923  64.0599  -21.3971  64.0513
EDA_   P      3  0.20000 0.12500    1.690 2018-12-10T21:42:00.580000Z    2.54   3.5 KP201812102141        -21.3923  64.0599  -21.3891  64.0826
TH21   P      2  0.10000 0.25000    1.940 2018-12-10T21:42:00.830000Z    2.51 156.4 KP201812102141        -21.3923  64.0599  -21.3718  64.0393
JA25   P      2  0.10000 0.25000    2.040 2018-12-10T21:42:00.930000Z    3.23 132.2 KP201812102141        -21.3923  64.0599  -21.3433  64.0404
INNS   P      2  0.10000 0.25000    2.040 2018-12-10T21:42:00.930000Z    3.39  72.7 KP201812102141        -21.3923  64.0599  -21.3260  64.0689
VA41   P      2  0.10000 0.25000    2.320 2018-12-10T21:42:01.210000Z    4.30 300.1 KP201812102141        -21.3923  64.0599  -21.4685  64.0792
GA02   P      3  0.20000 0.12500    2.250 2018-12-10T21:42:01.140000Z    4.05  15.9 KP201812102141        -21.3923  64.0599  -21.3695  64.0948
RE09   P      2  0.10000 0.25000    2.380 2018-12-10T21:42:01.270000Z    4.01 167.8 KP201812102141        -21.3923  64.0599  -21.3750  64.0247
OH23   P      3  0.20000 0.12500    2.430 2018-12-10T21:42:01.320000Z    4.35 150.3 KP201812102141        -21.3923  64.0599  -21.3483  64.0260
LSKA   P      3  0.20000 0.12500    2.690 2018-12-10T21:42:01.580000Z    5.38 122.6 KP201812102141        -21.3923  64.0599  -21.2996  64.0339
GR43   P      3  0.20000 0.12500    2.630 2018-12-10T21:42:01.520000Z    5.30 193.8 KP201812102141        -21.3923  64.0599  -21.4182  64.0137
LA24   P      3  0.20000 0.12500    2.760 2018-12-10T21:42:01.650000Z    5.73 176.6 KP201812102141        -21.3923  64.0599  -21.3854  64.0086
HVH_   P      3  0.20000 0.12500    2.990 2018-12-10T21:42:01.880000Z    6.25 153.6 KP201812102141        -21.3923  64.0599  -21.3354  64.0097
UR20   P      2  0.10000 0.25000    3.130 2018-12-10T21:42:02.020000Z    6.44 138.9 KP201812102141        -21.3923  64.0599  -21.3057  64.0163
OL26   P      2  0.10000 0.25000    3.040 2018-12-10T21:42:01.930000Z    6.71  87.1 KP201812102141        -21.3923  64.0599  -21.2551  64.0629
KOLD   P      2  0.10000 0.25000    3.070 2018-12-10T21:42:01.960000Z    6.86  60.4 KP201812102141        -21.3923  64.0599  -21.2700  64.0902
SKEG   P      3  0.20000 0.12500    3.290 2018-12-10T21:42:02.180000Z    7.03  40.4 KP201812102141        -21.3923  64.0599  -21.2988  64.1079
FA44   P      2  0.10000 0.25000    3.290 2018-12-10T21:42:02.180000Z    7.55  52.1 KP201812102141        -21.3923  64.0599  -21.2701  64.1014
LA08   P      3  0.20000 0.12500    3.470 2018-12-10T21:42:02.360000Z    7.63 216.1 KP201812102141        -21.3923  64.0599  -21.4842  64.0046
ME05   P      3  0.20000 0.12500    3.490 2018-12-10T21:42:02.380000Z    8.41 189.8 KP201812102141        -21.3923  64.0599  -21.4216  63.9856
NESJ   P      3  0.20000 0.12500    4.000 2018-12-10T21:42:02.890000Z    9.86  51.0 KP201812102141        -21.3923  64.0599  -21.2351  64.1155
KA01   P      3  0.20000 0.12500    5.000 2018-12-10T21:42:03.890000Z   13.07 184.6 KP201812102141        -21.3923  64.0599  -21.4136  63.9430
BJA_   P      3  0.20000 0.12500    5.120 2018-12-10T21:42:04.010000Z   13.44 160.9 KP201812102141        -21.3923  64.0599  -21.3026  63.9459
OL42   P      3  0.20000 0.12500    5.160 2018-12-10T21:42:04.050000Z   13.80  62.7 KP201812102141        -21.3923  64.0599  -21.1406  64.1164
KRO_   P      3  0.20000 0.12500    5.160 2018-12-10T21:42:04.050000Z   13.96  72.1 KP201812102141        -21.3923  64.0599  -21.1198  64.0981
LH40   P      3  0.20000 0.12500    6.010 2018-12-10T21:42:04.900000Z   17.25 103.2 KP201812102141        -21.3923  64.0599  -21.0489  64.0241
SOL_   P      4  0.40000 0.06250    8.540 2018-12-10T21:42:07.430000Z   26.37 123.4 KP201812102141        -21.3923  64.0599  -20.9436  63.9290
TH07   P      1  0.05000 0.50000    1.380 2018-12-10T21:48:57.890000Z    0.43  33.8 KP201812102148        -21.3910  64.0612  -21.3861  64.0644
HUML   P      1  0.05000 0.50000    1.380 2018-12-10T21:48:57.890000Z    1.14 195.1 KP201812102148        -21.3910  64.0612  -21.3971  64.0513
TH21   P      1  0.05000 0.50000    2.080 2018-12-10T21:48:58.590000Z    2.62 159.0 KP201812102148        -21.3910  64.0612  -21.3718  64.0393
SVIN   P      3  0.20000 0.12500    1.880 2018-12-10T21:48:58.390000Z    2.93 259.1 KP201812102148        -21.3910  64.0612  -21.4500  64.0562
INNS   P      2  0.10000 0.25000    1.990 2018-12-10T21:48:58.500000Z    3.29  74.8 KP201812102148        -21.3910  64.0612  -21.3260  64.0689
JA25   P      2  0.10000 0.25000    2.010 2018-12-10T21:48:58.520000Z    3.29 134.8 KP201812102148        -21.3910  64.0612  -21.3433  64.0404
GA02   P      2  0.10000 0.25000    2.170 2018-12-10T21:48:58.680000Z    3.89  15.6 KP201812102148        -21.3910  64.0612  -21.3695  64.0948
RE09   P      2  0.10000 0.25000    2.360 2018-12-10T21:48:58.870000Z    4.14 169.1 KP201812102148        -21.3910  64.0612  -21.3750  64.0247
OH23   P      2  0.10000 0.25000    2.540 2018-12-10T21:48:59.050000Z    4.44 152.0 KP201812102148        -21.3910  64.0612  -21.3483  64.0260
LSKA   P      0  0.02500 1.00000    2.650 2018-12-10T21:48:59.160000Z    5.40 124.2 KP201812102148        -21.3910  64.0612  -21.2996  64.0339
GR43   P      1  0.05000 0.50000    2.630 2018-12-10T21:48:59.140000Z    5.46 194.1 KP201812102148        -21.3910  64.0612  -21.4182  64.0137
LA24   P      3  0.20000 0.12500    2.750 2018-12-10T21:48:59.260000Z    5.87 177.3 KP201812102148        -21.3910  64.0612  -21.3854  64.0086
OL26   P      3  0.20000 0.12500    2.970 2018-12-10T21:48:59.480000Z    6.64  88.3 KP201812102148        -21.3910  64.0612  -21.2551  64.0629
HUML   P      2  0.10000 0.25000    1.370 2018-12-10T22:09:09.910000Z    0.84 191.7 KP201812102209        -21.3936  64.0587  -21.3971  64.0513
EDA_   P      3  0.20000 0.12500    1.770 2018-12-10T22:09:10.310000Z    2.67   4.7 KP201812102209        -21.3936  64.0587  -21.3891  64.0826
TH21   P      3  0.20000 0.12500    1.980 2018-12-10T22:09:10.520000Z    2.41 153.8 KP201812102209        -21.3936  64.0587  -21.3718  64.0393
SVIN   P      3  0.20000 0.12500    1.870 2018-12-10T22:09:10.410000Z    2.77 264.2 KP201812102209        -21.3936  64.0587  -21.4500  64.0562
